Date	AMZN	MSFT	NFLX	SPY
2013-01-01	265.5	23.09842300415039	23.605714797973633	128.5783233642578
2013-02-01	264.2699890136719	23.392934799194336	26.868572235107422	130.2187957763672
2013-02-19				
2013-03-01	266.489990234375	24.273847579956055	27.040000915527344	134.5648956298828
2013-03-15				
2013-04-01	253.80999755859375	28.083341598510742	30.867143630981445	137.76019287109375
2013-05-01	269.20001220703125	29.610525131225586	32.32143020629883	141.0126953125
2013-05-14				
2013-06-01	277.69000244140625	29.510587692260742	30.15571403503418	138.39862060546875
2013-06-21				
2013-07-01	301.2200012207031	27.2037353515625	34.92571258544922	146.3208465576172
2013-08-01	280.9800109863281	28.53658103942871	40.558570861816406	141.93228149414062
2013-08-13				
2013-09-01	312.6400146484375	28.634418487548828	44.172855377197266	145.71368408203125
2013-09-20				
2013-10-01	364.0299987792969	30.467090606689453	46.068572998046875	153.20437622070312
2013-11-01	393.6199951171875	32.80741882324219	52.25714111328125	157.74496459960938
2013-11-19				
2013-12-01	398.7900085449219	32.43201446533203	52.5957145690918	160.9608917236328
2013-12-20				
2014-01-01	358.69000244140625	32.80480194091797	58.47571563720703	156.13035583496094
2014-02-01	362.1000061035156	33.2122688293457	63.66143035888672	163.2367401123047
2014-02-18				
2014-03-01	336.3699951171875	35.80213165283203	50.290000915527344	163.86764526367188
2014-03-21				
2014-04-01	304.1300048828125	35.28678894042969	46.005714416503906	165.73504638671875
2014-05-01	312.54998779296875	35.758445739746094	59.689998626708984	169.5811309814453
2014-05-13				
2014-06-01	324.7799987792969	36.67920684814453	62.94285583496094	172.25677490234375
2014-06-20				
2014-07-01	312.989990234375	37.96342468261719	60.388572692871094	170.75631713867188
2014-08-01	339.0400085449219	39.96010208129883	68.23428344726562	177.4949951171875
2014-08-19				
2014-09-01	322.44000244140625	41.03281021118164	64.45428466796875	174.23178100585938
2014-09-19				
2014-10-01	305.4599914550781	41.555015563964844	56.11000061035156	179.16868591308594
2014-11-01	338.6400146484375	42.31620788574219	49.512855529785156	184.09085083007812
2014-11-18				
2014-12-01	310.3500061035156	41.37177276611328	48.801429748535156	182.61595153808594
2014-12-19				
2015-01-01	354.5299987792969	35.98320770263672	63.11428451538086	178.18319702148438
2015-02-01	380.1600036621094	39.0560302734375	67.84428405761719	188.1979217529297
2015-02-17				
2015-03-01	372.1000061035156	36.472503662109375	59.52714157104492	184.41896057128906
2015-03-20				
2015-04-01	421.7799987792969	43.63066864013672	79.5	187.0637969970703
2015-05-01	429.2300109863281	42.03398513793945	89.15142822265625	189.46873474121094
2015-05-19				
2015-06-01	434.0899963378906	39.86046600341797	93.84857177734375	184.72166442871094
2015-06-19				
2015-07-01	536.1500244140625	42.1627082824707	114.30999755859375	189.813232421875
2015-07-15				
2015-08-01	512.8900146484375	39.291664123535156	115.02999877929688	179.58766174316406
2015-08-18				
2015-09-01	511.8900146484375	40.2232780456543	103.26000213623047	172.79769897460938
2015-09-18				
2015-10-01	625.9000244140625	47.8389778137207	108.37999725341797	189.3406982421875
2015-11-01	664.7999877929688	49.39302062988281	123.33000183105469	189.15945434570312
2015-11-17				
2015-12-01	675.8900146484375	50.75981521606445	114.37999725341797	184.79052734375
2015-12-18				
2016-01-01	587.0	50.402992248535156	91.83999633789062	176.6354522705078
2016-02-01	552.52001953125	46.55118179321289	93.41000366210938	176.48953247070312
2016-02-16				
2016-03-01	593.6400146484375	50.893882751464844	102.2300033569336	187.39479064941406
2016-03-18				
2016-04-01	659.5900268554688	45.95469665527344	90.02999877929688	189.10365295410156
2016-05-01	722.7899780273438	48.83897018432617	102.56999969482422	192.32061767578125
2016-05-17				
2016-06-01	715.6199951171875	47.48244094848633	91.4800033569336	191.9906768798828
2016-06-17				
2016-07-01	758.8099975585938	52.59536361694336	91.25	200.02764892578125
2016-08-01	769.1599731445312	53.31915283203125	97.44999694824219	200.2672119140625
2016-08-16				
2016-09-01	837.3099975585938	53.78219985961914	98.55000305175781	199.27223205566406
2016-09-16				
2016-10-01	789.8200073242188	55.94841766357422	124.87000274658203	196.8065948486328
2016-11-01	750.5700073242188	56.26588439941406	117.0	204.056640625
2016-11-15				
2016-12-01	768.6599731445312	58.413238525390625	123.80000305175781	206.97328186035156
2016-12-16				
2017-01-01	823.47998046875	60.77271270751953	140.7100067138672	211.91876220703125
2017-02-01	845.0399780273438	60.14289474487305	142.1300048828125	220.24539184570312
2017-02-14				
2017-03-01	886.5399780273438	62.28547668457031	147.80999755859375	219.56546020507812
2017-03-17				
2017-04-01	924.989990234375	64.7443618774414	152.1999969482422	222.7095947265625
2017-05-01	994.6199951171875	66.04945373535156	163.07000732421875	225.85269165039062
2017-05-16				
2017-06-01	968.0	65.5625	149.41000366210938	226.18943786621094
2017-06-16				
2017-07-01	987.780029296875	69.14833068847656	181.66000366210938	231.96429443359375
2017-08-01	980.5999755859375	71.11719512939453	174.7100067138672	232.64111328125
2017-08-15				
2017-09-01	961.3499755859375	71.22836303710938	181.35000610351562	236.1566925048828
2017-09-15				
2017-10-01	1105.280029296875	79.5378646850586	196.42999267578125	242.9210968017578
2017-11-01	1176.75	80.48451232910156	195.50999450683594	250.34620666503906
2017-11-15				
2017-12-01	1169.469970703125	82.205322265625	191.9600067138672	252.0938262939453
2017-12-15				
2018-01-01	1450.8900146484375	91.3061294555664	270.29998779296875	267.6628112792969
2018-02-01	1512.449951171875	90.11447143554688	291.3800048828125	257.9304504394531
2018-02-14				
2018-03-01	1447.3399658203125	88.12395477294922	295.3500061035156	249.85977172851562
2018-03-16				
2018-04-01	1566.1300048828125	90.29638671875	312.4599914550781	252.15696716308594
2018-05-01	1629.6199951171875	95.43301391601562	351.6000061035156	258.28668212890625
2018-05-16				
2018-06-01	1699.800048828125	95.62362670898438	391.42999267578125	258.61083984375
2018-06-15				
2018-07-01	1777.43994140625	102.8674087524414	337.45001220703125	269.39569091796875
2018-08-01	2012.7099609375	108.9281234741211	367.67999267578125	277.9947814941406
2018-08-15				
2018-09-01	2003.0	111.3331298828125	374.1300048828125	278.3873596191406
2018-09-21				
2018-10-01	1598.010009765625	103.973876953125	301.7799987792969	260.32275390625
2018-11-01	1690.1700439453125	107.94556427001953	286.1300048828125	265.15155029296875
2018-11-14				
2018-12-01	1501.969970703125	99.30015563964844	267.6600036621094	240.4014892578125
2018-12-21				
2019-01-01	1718.72998046875	102.09624481201172	339.5	261.1656799316406
2019-02-01	1639.8299560546875	109.52640533447266	358.1000061035156	269.6315002441406
2019-02-20				
2019-03-01	1780.75	115.79676818847656	356.55999755859375	273.30816650390625
2019-03-15				
2019-04-01	1926.52001953125	128.22669982910156	370.5400085449219	285.72650146484375
2019-05-01	1775.0699462890625	121.43244934082031	343.2799987792969	267.5054016113281
2019-05-15				
2019-06-01	1893.6300048828125	132.0124969482422	367.32000732421875	284.73529052734375
2019-06-21				
2019-07-01	1866.780029296875	134.28892517089844	322.989990234375	290.4461364746094
2019-08-01	1776.2900390625	135.85580444335938	293.75	285.5830383300781
2019-08-14				
2019-09-01	1735.9100341796875	137.46502685546875	267.6199951171875	289.8016357421875
2019-09-20				
2019-10-01	1776.6600341796875	141.75616455078125	287.4100036621094	297.575439453125
2019-11-01	1800.800048828125	149.67601013183594	314.6600036621094	308.34716796875
2019-11-20				
2019-12-01	1847.8399658203125	156.45542907714844	323.57000732421875	315.7539367675781
2019-12-20				
2020-01-01	2008.719970703125	168.8865509033203	345.0899963378906	317.1781921386719
2020-02-01	1883.75	160.73143005371094	369.0299987792969	292.06854248046875
2020-02-19				
2020-03-01	1949.719970703125	156.89273071289062	375.5	254.10337829589844
2020-03-20				
2020-04-01	2474.0	178.28131103515625	419.8500061035156	288.05426025390625
2020-05-01	2442.3701171875	182.30038452148438	419.7300109863281	301.7786865234375
2020-05-20				
2020-06-01	2758.820068359375	203.01922607421875	455.0400085449219	305.784912109375
2020-06-19				
2020-07-01	3164.679931640625	204.51560974121094	488.8800048828125	325.2181396484375
2020-08-01	3450.9599609375	224.9861297607422	529.5599975585938	347.91729736328125
2020-08-19				
2020-09-01	3148.72998046875	210.3300018310547	500.0299987792969	333.5548095703125
2020-09-18				
2020-10-01	3204.39990234375	216.22999572753906	488.2799987792969	345.7799987792969
2020-10-26	3221.93994140625	214.8760986328125	495.7850036621094	342.67999267578125
